,DOI,Ecosystem,Taxonomic,GlobalChange,Forecasting,TOS,TT,filter
632,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Physiological,Abiotic
633,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Behavioural,Biotic
634,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Behavioural,Abiotic
635,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Behavioural,Abiotic
636,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Behavioural,Biotic
637,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Morphological,Abiotic
638,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Morphological,Biotic
639,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Life History,Biotic
640,10.1016/j.scitotenv.2018.09.256,Freshwater,Mammals,0,0,Observational,Morphological,Trophic
641,10.1016/j.scitotenv.2018.09.256,Freshwater,Mammals,0,0,Observational,Morphological,Abiotic
642,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Life History,Abiotic
643,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Morphological,Biotic
644,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Morphological,Abiotic
645,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Life History,Biotic
646,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Physiological,Abiotic
647,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Physiological,Abiotic
648,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
649,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Life History,Abiotic
650,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Life History,Abiotic
651,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Morphological,Abiotic
652,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Behavioural,Abiotic
653,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
654,10.1016/j.soilbio.2015.02.007,Terrestrial,Other,Habitat Degredation,0,Experiment,Morphological,Abiotic
655,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,Observational,Morphological,Abiotic
656,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,QModel,Morphological,Abiotic
657,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,QModel,Life History,Abiotic
658,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,Observational,Life History,Abiotic
659,10.1016/j.tree.2015.09.006,Terrestrial,Plants,Climate Change,0,QModel,Life History,Abiotic
660,10.1016/j.tree.2015.09.006,Terrestrial,Plants,Climate Change,0,QModel,Physiological,Abiotic
661,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Life History,Abiotic
662,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Morphological,Abiotic
663,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Physiological,Abiotic
664,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Behavioural,Abiotic
665,10.1016/j.yhbeh.2007.08.004,Terrestrial,Herpetofauna,Invasion,0,Experiment,Behavioural,Trophic
666,10.1016/j.yhbeh.2007.08.004,Terrestrial,Herpetofauna,Invasion,0,Experiment,Morphological,Trophic
667,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Physiological,Abiotic
668,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Morphological,Dispersal
669,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Life History,Abiotic
670,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Behavioural,Dispersal
671,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Physiological,Dispersal
672,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Life History,Dispersal
673,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Morphological,Abiotic
674,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Behavioural,Abiotic
675,10.1016/S0167-8809(01)00333-4,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
676,10.1016/S0167-8809(01)00333-4,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
677,10.1016/S0167-8809(01)00333-4,Terrestrial,Insects,0,0,Observational,Life History,Abiotic
678,10.1016/S1385-1101(02)00220-4,Terrestrial,Other,0,0,Review,Morphological,Trophic
679,10.1016/S1385-1101(02)00220-4,Terrestrial,Other,0,0,Review,Behavioural,Trophic
680,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Life History,Trophic
681,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Physiological,Trophic
682,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Behavioural,Trophic
683,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Morphological,Trophic
684,10.1017/S0952836900001084,Terrestrial,Mammals,0,0,Observational,Morphological,Abiotic
685,10.1017/S0952836900001084,Terrestrial,Mammals,0,0,Observational,Life History,Abiotic
686,10.1017/S0952836900002016,Marine,Other,Invasion,0,Observational,Life History,Abiotic
687,10.1017/S0952836900002016,Marine,Other,Invasion,0,Observational,Physiological,Abiotic
688,10.1017/S0952836900002016,Marine,Other,Invasion,0,Observational,Morphological,Abiotic
689,10.1017/S0960258510000176,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
690,10.1017/S0960258510000176,Terrestrial,Plants,0,0,Observational,Morphological,Trophic
691,10.1023/A:1008991021305,Multiple,Multiple,0,0,TModel,Life History,Trophic
692,10.1023/A:1022417601010,Terrestrial,Insects,0,0,Review,Morphological,Trophic
693,10.1023/A:1022417601010,Terrestrial,Insects,0,0,Review,Behavioural,Trophic
694,10.1023/B:APPA.0000038623.75416.e3,Terrestrial,Insects,0,0,Experiment,Behavioural,Trophic
695,10.1023/B:BIOC.0000004319.91643.9e,Terrestrial,Multiple,Habitat Degredation,0,Review,Behavioural,Abiotic
696,10.1023/B:BIOC.0000004319.91643.9e,Terrestrial,Multiple,Habitat Degredation,0,Review,Morphological,Abiotic
697,10.1023/B:BIOC.0000004319.91643.9e,Terrestrial,Multiple,Habitat Degredation,0,Review,Life History,Abiotic
698,10.1034/j.1600-0587.2001.d01-206.x,Terrestrial,Plants,0,0,TModel,Morphological,Biotic
699,10.1034/j.1600-0587.2001.d01-206.x,Terrestrial,Plants,0,0,TModel,Life History,Biotic
700,10.1034/j.1600-0706.2000.880215.x,Terrestrial,Plants,0,0,Experiment,Morphological,Trophic
701,10.1034/j.1600-0706.2000.880215.x,Terrestrial,Plants,0,0,Observational,Morphological,Trophic
702,10.1038/355073a0,Marine,Multiple,0,0,QModel,Behavioural,Biotic
703,10.1038/355073a0,Marine,Multiple,0,0,QModel,Behavioural,Trophic
704,10.1038/ismej.2015.201,Terrestrial,Other,Habitat Degredation,0,QModel,Life History,Abiotic
705,10.1038/ismej.2015.201,Terrestrial,Other,Habitat Degredation,0,Observational,Life History,Abiotic
706,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Behavioural,Biotic
707,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Behavioural,Abiotic
708,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Behavioural,Biotic
709,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Life History,Abiotic
710,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Life History,Biotic
711,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Life History,Biotic
712,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Behavioural,Abiotic
713,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Life History,Abiotic
714,10.1038/ncomms9877,Terrestrial,Multiple,Habitat Degredation,0,Metanalysis,Behavioural,Abiotic
715,10.1038/ncomms9877,Terrestrial,Multiple,Habitat Degredation,0,Metanalysis,Life History,Abiotic
716,10.1038/ncomms9877,Terrestrial,Multiple,Habitat Degredation,0,Metanalysis,Morphological,Abiotic
717,10.1038/s41559-017-0426-x,Terrestrial,Other,Global Change Broad,0,Review,Behavioural,Abiotic
718,10.1038/s41559-017-0426-x,Terrestrial,Other,Global Change Broad,0,Review,Life History,Abiotic
719,10.1038/s41559-017-0426-x,Terrestrial,Other,Global Change Broad,0,Review,Morphological,Abiotic
720,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,Review,Physiological,Trophic
721,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,Review,Life History,Trophic
722,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,QModel,Physiological,Trophic
723,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,Review,Behavioural,Trophic
724,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,QModel,Life History,Trophic
725,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,QModel,Behavioural,Trophic
726,10.1038/s41598-017-00429-9,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
727,10.1038/s41598-017-00429-9,Terrestrial,Plants,0,0,Observational,Physiological,Abiotic
728,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Life History,Abiotic
729,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Morphological,Abiotic
730,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
731,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Morphological,Biotic
732,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Life History,Biotic
733,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
734,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Life History,Biotic
735,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
736,10.1038/srep24110,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
737,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Behavioural,Dispersal
738,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Life History,Dispersal
739,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Behavioural,Trophic
740,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Behavioural,Abiotic
741,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Morphological,Abiotic
742,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Life History,Trophic
743,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Life History,Abiotic
744,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Morphological,Dispersal
745,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Morphological,Trophic
746,10.1038/srep29414,Freshwater,Fish,0,0,Observational,Morphological,Abiotic
747,10.1038/srep29414,Freshwater,Fish,0,0,TModel,Morphological,Abiotic
748,10.1038/srep29414,Freshwater,Fish,0,0,TModel,Life History,Abiotic
749,10.1038/srep29414,Freshwater,Fish,0,0,Observational,Life History,Abiotic
750,10.1038/srep33383,Terrestrial,Insects,Climate Change,1,TModel,Life History,Abiotic
751,10.1038/srep35649,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
752,10.1038/srep35649,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
753,10.1038/srep42007,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
754,10.1046/j.1365-2311.2002.0379a.x,Terrestrial,Insects,0,0,Observational,Behavioural,Trophic
755,10.1046/j.1365-2427.1997.00166.x,Freshwater,Insects,0,0,Observational,Life History,Abiotic
756,10.1046/j.1365-2427.1997.00166.x,Freshwater,Insects,0,0,Observational,Morphological,Abiotic
757,10.1046/j.1365-2427.1997.00166.x,Freshwater,Insects,0,0,Observational,Behavioural,Abiotic
758,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Biotic
759,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Dispersal
760,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Biotic
761,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Dispersal
762,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Biotic
763,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Trophic
764,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Abiotic
765,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Dispersal
766,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Biotic
767,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Trophic
768,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Trophic
769,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Abiotic
770,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Abiotic
771,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Dispersal
772,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Trophic
773,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Abiotic
774,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Life History,Trophic
775,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Behavioural,Abiotic
776,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Life History,Abiotic
777,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Morphological,Trophic
778,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Morphological,Abiotic
779,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Behavioural,Trophic
780,10.1046/j.1365-2427.2002.01002.x,Freshwater,Fish,0,0,TModel,Behavioural,Abiotic
781,10.1046/j.1365-2427.2002.01002.x,Freshwater,Fish,0,0,TModel,Behavioural,Trophic
782,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
783,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Life History,Abiotic
784,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
785,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Life History,Biotic
786,10.1046/j.1365-2656.2003.00727.x,Marine,Birds,Climate Change,0,QModel,Life History,Abiotic
787,10.1046/j.1365-2745.2001.00673.x,Terrestrial,Plants,0,0,Experiment,Life History,Dispersal
788,10.1046/j.1365-2745.2001.00673.x,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
789,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,Observational,Morphological,Abiotic
790,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,Observational,Life History,Abiotic
791,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,QModel,Morphological,Abiotic
792,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,QModel,Life History,Abiotic
793,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Morphological,Trophic
794,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Physiological,Abiotic
795,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Behavioural,Trophic
796,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Life History,Abiotic
797,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Morphological,Abiotic
798,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Behavioural,Abiotic
799,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Physiological,Trophic
800,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Life History,Trophic
801,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Behavioural,Abiotic
802,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Morphological,Trophic
803,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Life History,Trophic
804,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Morphological,Abiotic
805,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Life History,Abiotic
806,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Behavioural,Trophic
807,10.1051/kmae/2015033,Freshwater,Fish,0,0,Observational,Physiological,Abiotic
808,10.1051/kmae/2015033,Freshwater,Fish,0,0,Observational,Morphological,Abiotic
809,10.1073/pnas.1015178108,Multiple,Multiple,Climate Change,0,Review,Behavioural,Abiotic
810,10.1073/pnas.1015178108,Multiple,Multiple,Climate Change,0,Review,Physiological,Abiotic
811,10.1073/pnas.1015178108,Multiple,Multiple,Climate Change,0,Review,Life History,Abiotic
812,10.1073/pnas.1215513110,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
813,10.1073/pnas.1215513110,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
814,10.1073/pnas.1300643110,Terrestrial,Other,Climate Change,0,Observational,Life History,Abiotic
815,10.1073/pnas.1302051110,Marine,Fish,0,0,Experiment,Morphological,Trophic
816,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Morphological,Abiotic
817,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Behavioural,Dispersal
818,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Life History,Dispersal
819,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Behavioural,Abiotic
820,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Life History,Abiotic
821,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Morphological,Dispersal
822,10.1073/pnas.1310700110,Terrestrial,Plants,Climate Change,0,Observational,Morphological,Abiotic
823,10.1073/pnas.1310700110,Terrestrial,Plants,Climate Change,0,QModel,Morphological,Abiotic
824,10.1073/pnas.1315179111,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
825,10.1073/pnas.1315179111,Terrestrial,Plants,0,0,QModel,Morphological,Dispersal
826,10.1073/pnas.1319342111,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
827,10.1073/pnas.1319342111,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
828,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Life History,Trophic
829,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Life History,Abiotic
830,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Behavioural,Abiotic
831,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Morphological,Abiotic
832,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Morphological,Trophic
833,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Behavioural,Trophic
834,10.1073/pnas.1721464115,Terrestrial,Insects,0,0,Observational,Morphological,Trophic
835,10.1073/pnas.1721464115,Terrestrial,Insects,0,0,Observational,Life History,Trophic
836,10.1073/pnas.1802091115,Freshwater,Insects,0,0,QModel,Physiological,Abiotic
837,10.1073/pnas.1802091115,Freshwater,Insects,0,0,QModel,Behavioural,Abiotic
838,10.1073/pnas.1802091115,Freshwater,Insects,0,0,Observational,Behavioural,Abiotic
839,10.1073/pnas.1802091115,Freshwater,Insects,0,0,Observational,Physiological,Abiotic
840,10.1080/1357650X.2017.1293074,Terrestrial,Mammals,0,0,Observational,Behavioural,Trophic
841,10.1080/1357650X.2017.1293074,Terrestrial,Mammals,0,0,Observational,Morphological,Trophic
842,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Behavioural,Abiotic
843,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Physiological,Dispersal
844,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Life History,Abiotic
845,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Behavioural,Dispersal
846,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Life History,Dispersal
847,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Physiological,Abiotic
848,10.1080/17451000.2013.793802,Marine,Fish,0,0,Observational,Morphological,Trophic
849,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
850,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
851,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
852,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
853,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
854,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Life History,Biotic
855,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
856,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
857,10.1086/368401,Terrestrial,Plants,0,0,Review,Physiological,Abiotic
858,10.1086/505157,Terrestrial,Multiple,0,0,QModel,Behavioural,Trophic
859,10.1086/682680,Terrestrial,Mammals,0,0,Review,Physiological,Dispersal
860,10.1086/682680,Terrestrial,Mammals,0,0,Review,Physiological,Abiotic
861,10.1086/682680,Terrestrial,Mammals,0,0,Review,Behavioural,Abiotic
862,10.1086/682680,Terrestrial,Mammals,0,0,Review,Behavioural,Dispersal
863,10.1086/685894,Terrestrial,Birds,0,0,Observational,Life History,Biotic
864,10.1086/685894,Terrestrial,Birds,0,0,Observational,Behavioural,Biotic
865,10.1086/685894,Terrestrial,Birds,0,0,Observational,Morphological,Biotic
866,10.1086/690764,Multiple,Plankton,0,0,QModel,Physiological,Abiotic
867,10.1086/690764,Multiple,Plankton,0,0,QModel,Morphological,Abiotic
868,10.1086/690764,Multiple,Plankton,0,0,QModel,Life History,Trophic
869,10.1086/690764,Multiple,Plankton,0,0,QModel,Morphological,Trophic
870,10.1086/690764,Multiple,Plankton,0,0,QModel,Life History,Abiotic
871,10.1086/690764,Multiple,Plankton,0,0,QModel,Physiological,Trophic
872,10.1086/696978,Freshwater,Other,0,0,QModel,Behavioural,Abiotic
873,10.1086/696978,Freshwater,Other,0,0,QModel,Behavioural,Trophic
874,10.1086/701784,Freshwater,Fish,0,0,Experiment,Morphological,Trophic
875,10.1086/701784,Freshwater,Fish,0,0,QModel,Morphological,Abiotic
876,10.1086/701784,Freshwater,Fish,0,0,Experiment,Morphological,Abiotic
877,10.1086/701784,Freshwater,Fish,0,0,QModel,Morphological,Trophic
878,10.1086/703155,Multiple,Multiple,0,0,TModel,Life History,Trophic
879,10.1086/703155,Multiple,Multiple,0,0,TModel,Behavioural,Trophic
880,10.1093/aob/mcu113,Terrestrial,Plants,0,0,Review,Life History,Abiotic
881,10.1093/aob/mcu113,Terrestrial,Plants,0,0,Review,Physiological,Abiotic
882,10.1093/aob/mcx005,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
883,10.1093/aob/mcx005,Terrestrial,Plants,0,0,Experiment,Physiological,Abiotic
884,10.1093/aob/mcx222,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
885,10.1093/aob/mcy004,Terrestrial,Plants,0,0,QModel,Life History,Abiotic
886,10.1093/aob/mcy004,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
887,10.1093/beheco/11.4.452,Terrestrial,Mammals,0,0,Review,Behavioural,Trophic
888,10.1093/beheco/11.4.452,Terrestrial,Mammals,0,0,Review,Morphological,Trophic
889,10.1093/beheco/ars040,Terrestrial,Birds,0,0,Observational,Life History,Abiotic
890,10.1093/beheco/ars040,Terrestrial,Birds,0,0,Observational,Behavioural,Dispersal
891,10.1093/beheco/ars040,Terrestrial,Birds,0,0,Observational,Morphological,Abiotic
892,10.1093/beheco/ars040,Terrestrial,Birds,0,0,QModel,Life History,Dispersal
893,10.1093/beheco/ars040,Terrestrial,Birds,0,0,QModel,Behavioural,Abiotic
894,10.1093/beheco/ars040,Terrestrial,Birds,0,0,QModel,Life History,Abiotic
895,10.1093/beheco/ars040,Terrestrial,Birds,0,0,QModel,Morphological,Dispersal
896,10.1093/beheco/ars040,Terrestrial,Birds,0,0,Observational,Behavioural,Abiotic
897,10.1093/beheco/ars040,Terrestrial,Birds,0,0,Observational,Morphological,Dispersal
898,10.1093/beheco/ars040,Terrestrial,Birds,0,0,Observational,Life History,Dispersal
899,10.1093/beheco/ars040,Terrestrial,Birds,0,0,QModel,Morphological,Abiotic
900,10.1093/beheco/ars040,Terrestrial,Birds,0,0,QModel,Behavioural,Dispersal
901,10.1093/beheco/arv115,Marine,Fish,0,0,Observational,Behavioural,Abiotic
902,10.1093/beheco/arv115,Marine,Fish,0,0,Observational,Behavioural,Biotic
903,10.1093/biolinnean/blx159,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
904,10.1093/biolinnean/blx159,Terrestrial,Insects,0,0,QModel,Morphological,Abiotic
905,10.1093/ee/nvv183,Terrestrial,Insects,0,0,Observational,Morphological,Trophic
906,10.1093/ee/nvv183,Terrestrial,Insects,0,0,Observational,Behavioural,Biotic
907,10.1093/ee/nvv183,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
908,10.1093/ee/nvv183,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
909,10.1093/ee/nvv183,Terrestrial,Insects,0,0,Observational,Behavioural,Trophic
910,10.1093/ee/nvv183,Terrestrial,Insects,0,0,Observational,Morphological,Biotic
911,10.1093/forestry/cpw018,Terrestrial,Insects,Climate Change,0,Review,Life History,Abiotic
912,10.1093/forestry/cpw018,Terrestrial,Insects,Climate Change,0,Review,Physiological,Abiotic
913,10.1093/jpe/rtt064,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
914,10.1093/jpe/rtt075,Terrestrial,Plants,0,0,QModel,Morphological,Dispersal
915,10.1093/jpe/rtt075,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
916,10.1093/jpe/rtv043,Terrestrial,Plants,0,0,Experiment,Morphological,Abiotic
917,10.1093/plankt/fbp098,Marine,Plankton,Climate Change,0,Review,Morphological,Abiotic
918,10.1093/plankt/fbr111,Freshwater,Plankton,0,0,Observational,Behavioural,Trophic
919,10.1093/plankt/fbr111,Freshwater,Plankton,0,0,Observational,Morphological,Biotic
920,10.1093/plankt/fbr111,Freshwater,Plankton,0,0,Observational,Behavioural,Biotic
921,10.1093/plankt/fbr111,Freshwater,Plankton,0,0,Observational,Morphological,Trophic
922,10.1098/rsif.2018.0239,Multiple,Multiple,0,0,TModel,Morphological,Trophic
923,10.1098/rsos.140541,Terrestrial,Plants,0,0,QModel,Physiological,Abiotic
924,10.1098/rsos.140541,Terrestrial,Plants,0,0,QModel,Physiological,Biotic
