,DOI,Ecosystem,Taxonomic,GlobalChange,Forecasting,TOS,TT,filter
590,10.1016/j.jtbi.2010.12.006,Multiple,Multiple,0,0,TModel,Life History,Trophic
591,10.1016/j.jtbi.2011.05.033,Terrestrial,Multiple,0,0,QModel,Morphological,Trophic
592,10.1016/j.limno.2015.10.005,Freshwater,Fish,0,0,Observational,Life History,Abiotic
593,10.1016/j.limno.2015.10.005,Freshwater,Fish,0,0,Observational,Morphological,Abiotic
594,10.1016/j.marenvres.2017.09.004,Marine,Fish,Habitat Degredation,0,Observational,Behavioural,Trophic
595,10.1016/j.marpolbul.2007.10.019,Marine,Multiple,0,0,Observational,Behavioural,Trophic
596,10.1016/j.marpolbul.2007.10.019,Marine,Multiple,0,0,Observational,Behavioural,Abiotic
597,10.1016/j.marpolbul.2007.10.019,Marine,Multiple,0,0,Observational,Life History,Trophic
598,10.1016/j.marpolbul.2007.10.019,Marine,Multiple,0,0,Observational,Life History,Abiotic
599,10.1016/j.marpolbul.2007.10.019,Marine,Multiple,0,0,Observational,Physiological,Trophic
600,10.1016/j.marpolbul.2007.10.019,Marine,Multiple,0,0,Observational,Physiological,Abiotic
601,10.1016/j.mbs.2016.01.005,Multiple,Multiple,0,0,TModel,Behavioural,Trophic
602,10.1016/j.ncon.2016.09.006,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
603,10.1016/j.ncon.2016.09.006,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
604,10.1016/j.ncon.2016.09.006,Terrestrial,Plants,0,0,Observational,Life History,Biotic
605,10.1016/j.ncon.2016.09.006,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
606,10.1016/j.ntt.2013.07.001,Freshwater,Fish,Habitat Degredation,0,Experiment,Behavioural,Abiotic
607,10.1016/j.pedobi.2016.06.001,Terrestrial,Other,Habitat Degredation,0,Observational,Life History,Abiotic
608,10.1016/j.pocean.2013.10.010,Marine,Other,Global Change Broad,0,Observational,Morphological,Abiotic
609,10.1016/j.pocean.2013.10.010,Marine,Other,Global Change Broad,0,Observational,Morphological,Trophic
610,10.1016/j.pocean.2014.10.002,Marine,Fish,Exploitation,0,QModel,Morphological,Abiotic
611,10.1016/j.ppees.2016.09.006,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
612,10.1016/j.ppees.2016.09.006,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
613,10.1016/j.ppees.2016.09.006,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
614,10.1016/j.ppees.2016.09.006,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
615,10.1016/j.ppees.2017.07.002,Terrestrial,Plants,0,0,Observational,Life History,Trophic
616,10.1016/j.ppees.2017.07.002,Terrestrial,Plants,0,0,Observational,Life History,Biotic
617,10.1016/j.ppees.2017.07.002,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
618,10.1016/j.ppees.2017.07.002,Terrestrial,Plants,0,0,Observational,Morphological,Trophic
619,10.1016/j.ppees.2017.07.002,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
620,10.1016/j.ppees.2017.07.002,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
621,10.1016/j.rse.2015.06.010,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
622,10.1016/j.rse.2018.03.038,Terrestrial,Plants,0,0,Experiment,Morphological,Abiotic
623,10.1016/j.scitotenv.2016.04.004,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
624,10.1016/j.scitotenv.2016.04.193,Freshwater,Other,Habitat Degredation,0,Observational,Physiological,Abiotic
625,10.1016/j.scitotenv.2016.04.193,Freshwater,Other,Habitat Degredation,0,QModel,Physiological,Abiotic
626,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Life History,Biotic
627,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Life History,Abiotic
628,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Morphological,Biotic
629,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Morphological,Abiotic
630,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Physiological,Biotic
631,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Physiological,Abiotic
632,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Behavioural,Biotic
633,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,Observational,Behavioural,Abiotic
634,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Life History,Biotic
635,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Life History,Abiotic
636,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Morphological,Biotic
637,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Morphological,Abiotic
638,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Physiological,Biotic
639,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Physiological,Abiotic
640,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Behavioural,Biotic
641,10.1016/j.scitotenv.2016.07.227,Freshwater,Other,Habitat Degredation,0,QModel,Behavioural,Abiotic
642,10.1016/j.scitotenv.2018.09.256,Freshwater,Mammals,0,0,Observational,Morphological,Abiotic
643,10.1016/j.scitotenv.2018.09.256,Freshwater,Mammals,0,0,Observational,Morphological,Trophic
644,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Life History,Abiotic
645,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Life History,Biotic
646,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Morphological,Abiotic
647,10.1016/j.seares.2013.05.004,Marine,Fish,0,0,Observational,Morphological,Biotic
648,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Physiological,Abiotic
649,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
650,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Life History,Abiotic
651,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
652,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Physiological,Abiotic
653,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Behavioural,Abiotic
654,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Life History,Abiotic
655,10.1016/j.soilbio.2014.04.002,Terrestrial,Insects,0,0,QModel,Morphological,Abiotic
656,10.1016/j.soilbio.2015.02.007,Terrestrial,Other,Habitat Degredation,0,Experiment,Morphological,Abiotic
657,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,Observational,Morphological,Abiotic
658,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,Observational,Life History,Abiotic
659,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,QModel,Morphological,Abiotic
660,10.1016/j.soilbio.2015.03.005,Terrestrial,Other,0,0,QModel,Life History,Abiotic
661,10.1016/j.tree.2015.09.006,Terrestrial,Plants,Climate Change,0,QModel,Life History,Abiotic
662,10.1016/j.tree.2015.09.006,Terrestrial,Plants,Climate Change,0,QModel,Physiological,Abiotic
663,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Physiological,Abiotic
664,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Behavioural,Abiotic
665,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Morphological,Abiotic
666,10.1016/j.ufug.2018.01.002,Terrestrial,Insects,Habitat Degredation,0,Observational,Life History,Abiotic
667,10.1016/j.yhbeh.2007.08.004,Terrestrial,Herpetofauna,Invasion,0,Experiment,Morphological,Trophic
668,10.1016/j.yhbeh.2007.08.004,Terrestrial,Herpetofauna,Invasion,0,Experiment,Behavioural,Trophic
669,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Physiological,Dispersal
670,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Physiological,Abiotic
671,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Morphological,Dispersal
672,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Morphological,Abiotic
673,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Life History,Dispersal
674,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Life History,Abiotic
675,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Behavioural,Dispersal
676,10.1016/S0065-2881(09)56004-X,Marine,Fish,Global Change Broad,0,Review,Behavioural,Abiotic
677,10.1016/S0167-8809(01)00333-4,Terrestrial,Insects,0,0,Observational,Life History,Abiotic
678,10.1016/S0167-8809(01)00333-4,Terrestrial,Insects,0,0,Observational,Morphological,Abiotic
679,10.1016/S0167-8809(01)00333-4,Terrestrial,Insects,0,0,Observational,Behavioural,Abiotic
680,10.1016/S1385-1101(02)00220-4,Terrestrial,Other,0,0,Review,Behavioural,Trophic
681,10.1016/S1385-1101(02)00220-4,Terrestrial,Other,0,0,Review,Morphological,Trophic
682,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Behavioural,Trophic
683,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Life History,Trophic
684,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Physiological,Trophic
685,10.1017/S0031182004005050,Freshwater,Fish,0,0,Observational,Morphological,Trophic
686,10.1017/S0952836900001084,Terrestrial,Mammals,0,0,Observational,Life History,Abiotic
687,10.1017/S0952836900001084,Terrestrial,Mammals,0,0,Observational,Morphological,Abiotic
688,10.1017/S0952836900002016,Marine,Other,Invasion,0,Observational,Life History,Abiotic
689,10.1017/S0952836900002016,Marine,Other,Invasion,0,Observational,Morphological,Abiotic
690,10.1017/S0952836900002016,Marine,Other,Invasion,0,Observational,Physiological,Abiotic
691,10.1017/S0960258510000176,Terrestrial,Plants,0,0,Observational,Morphological,Trophic
692,10.1017/S0960258510000176,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
693,10.1023/A:1008991021305,Multiple,Multiple,0,0,TModel,Life History,Trophic
694,10.1023/A:1022417601010,Terrestrial,Insects,0,0,Review,Morphological,Trophic
695,10.1023/A:1022417601010,Terrestrial,Insects,0,0,Review,Behavioural,Trophic
696,10.1023/B:APPA.0000038623.75416.e3,Terrestrial,Insects,0,0,Experiment,Behavioural,Trophic
697,10.1023/B:BIOC.0000004319.91643.9e,Terrestrial,Multiple,Habitat Degredation,0,Review,Behavioural,Abiotic
698,10.1023/B:BIOC.0000004319.91643.9e,Terrestrial,Multiple,Habitat Degredation,0,Review,Morphological,Abiotic
699,10.1023/B:BIOC.0000004319.91643.9e,Terrestrial,Multiple,Habitat Degredation,0,Review,Life History,Abiotic
700,10.1034/j.1600-0587.2001.d01-206.x,Terrestrial,Plants,0,0,TModel,Life History,Biotic
701,10.1034/j.1600-0587.2001.d01-206.x,Terrestrial,Plants,0,0,TModel,Morphological,Biotic
702,10.1034/j.1600-0706.2000.880215.x,Terrestrial,Plants,0,0,Observational,Morphological,Trophic
703,10.1034/j.1600-0706.2000.880215.x,Terrestrial,Plants,0,0,Experiment,Morphological,Trophic
704,10.1038/355073a0,Marine,Multiple,0,0,QModel,Behavioural,Trophic
705,10.1038/355073a0,Marine,Multiple,0,0,QModel,Behavioural,Biotic
706,10.1038/ismej.2015.201,Terrestrial,Other,Habitat Degredation,0,Observational,Life History,Abiotic
707,10.1038/ismej.2015.201,Terrestrial,Other,Habitat Degredation,0,QModel,Life History,Abiotic
708,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Life History,Abiotic
709,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Life History,Biotic
710,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Behavioural,Abiotic
711,10.1038/ismej.2017.183,Marine,Other,0,0,Observational,Behavioural,Biotic
712,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Life History,Abiotic
713,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Life History,Biotic
714,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Behavioural,Abiotic
715,10.1038/ismej.2017.183,Marine,Other,0,0,QModel,Behavioural,Biotic
716,10.1038/ncomms9877,Terrestrial,Multiple,Habitat Degredation,0,Metanalysis,Behavioural,Abiotic
717,10.1038/ncomms9877,Terrestrial,Multiple,Habitat Degredation,0,Metanalysis,Morphological,Abiotic
718,10.1038/ncomms9877,Terrestrial,Multiple,Habitat Degredation,0,Metanalysis,Life History,Abiotic
719,10.1038/s41559-017-0426-x,Terrestrial,Other,Global Change Broad,0,Review,Behavioural,Abiotic
720,10.1038/s41559-017-0426-x,Terrestrial,Other,Global Change Broad,0,Review,Morphological,Abiotic
721,10.1038/s41559-017-0426-x,Terrestrial,Other,Global Change Broad,0,Review,Life History,Abiotic
722,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,Review,Behavioural,Trophic
723,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,Review,Life History,Trophic
724,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,Review,Physiological,Trophic
725,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,QModel,Behavioural,Trophic
726,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,QModel,Life History,Trophic
727,10.1038/s41559-019-0899-x,Multiple,Multiple,0,0,QModel,Physiological,Trophic
728,10.1038/s41598-017-00429-9,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
729,10.1038/s41598-017-00429-9,Terrestrial,Plants,0,0,Observational,Physiological,Abiotic
730,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
731,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Life History,Biotic
732,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Morphological,Abiotic
733,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,Experiment,Morphological,Biotic
734,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Life History,Abiotic
735,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Life History,Biotic
736,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
737,10.1038/s41598-018-32078-x,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
738,10.1038/srep24110,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
739,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Life History,Trophic
740,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Life History,Abiotic
741,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Life History,Dispersal
742,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Behavioural,Trophic
743,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Behavioural,Abiotic
744,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Behavioural,Dispersal
745,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Morphological,Trophic
746,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Morphological,Abiotic
747,10.1038/srep24451,Terrestrial,Insects,Climate Change,0,Review,Morphological,Dispersal
748,10.1038/srep29414,Freshwater,Fish,0,0,Observational,Life History,Abiotic
749,10.1038/srep29414,Freshwater,Fish,0,0,Observational,Morphological,Abiotic
750,10.1038/srep29414,Freshwater,Fish,0,0,TModel,Life History,Abiotic
751,10.1038/srep29414,Freshwater,Fish,0,0,TModel,Morphological,Abiotic
752,10.1038/srep33383,Terrestrial,Insects,Climate Change,1,TModel,Life History,Abiotic
753,10.1038/srep35649,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
754,10.1038/srep35649,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
755,10.1038/srep42007,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
756,10.1046/j.1365-2311.2002.0379a.x,Terrestrial,Insects,0,0,Observational,Behavioural,Trophic
757,10.1046/j.1365-2427.1997.00166.x,Freshwater,Insects,0,0,Observational,Life History,Abiotic
758,10.1046/j.1365-2427.1997.00166.x,Freshwater,Insects,0,0,Observational,Behavioural,Abiotic
759,10.1046/j.1365-2427.1997.00166.x,Freshwater,Insects,0,0,Observational,Morphological,Abiotic
760,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Dispersal
761,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Biotic
762,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Trophic
763,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Behavioural,Abiotic
764,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Dispersal
765,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Biotic
766,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Trophic
767,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Morphological,Abiotic
768,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Dispersal
769,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Biotic
770,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Trophic
771,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Physiological,Abiotic
772,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Dispersal
773,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Biotic
774,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Trophic
775,10.1046/j.1365-2427.2000.00535.x,Freshwater,Other,0,0,Observational,Life History,Abiotic
776,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Life History,Abiotic
777,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Life History,Trophic
778,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Behavioural,Abiotic
779,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Behavioural,Trophic
780,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Morphological,Abiotic
781,10.1046/j.1365-2427.2002.00908.x,Freshwater,Multiple,0,0,Review,Morphological,Trophic
782,10.1046/j.1365-2427.2002.01002.x,Freshwater,Fish,0,0,TModel,Behavioural,Trophic
783,10.1046/j.1365-2427.2002.01002.x,Freshwater,Fish,0,0,TModel,Behavioural,Abiotic
784,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Life History,Abiotic
785,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Life History,Biotic
786,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
787,10.1046/j.1365-2435.2002.00664.x,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
788,10.1046/j.1365-2656.2003.00727.x,Marine,Birds,Climate Change,0,QModel,Life History,Abiotic
789,10.1046/j.1365-2745.2001.00673.x,Terrestrial,Plants,0,0,Experiment,Life History,Abiotic
790,10.1046/j.1365-2745.2001.00673.x,Terrestrial,Plants,0,0,Experiment,Life History,Dispersal
791,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,Observational,Life History,Abiotic
792,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,Observational,Morphological,Abiotic
793,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,QModel,Life History,Abiotic
794,10.1046/j.1439-0485.2000.00732.x,Marine,Other,0,0,QModel,Morphological,Abiotic
795,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Morphological,Abiotic
796,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Morphological,Trophic
797,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Physiological,Abiotic
798,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Physiological,Trophic
799,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Behavioural,Abiotic
800,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Behavioural,Trophic
801,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Life History,Abiotic
802,10.1046/j.1523-1739.2002.02283.x,Terrestrial,Herpetofauna,Habitat Degredation,0,Observational,Life History,Trophic
803,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Morphological,Abiotic
804,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Morphological,Trophic
805,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Behavioural,Abiotic
806,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Behavioural,Trophic
807,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Life History,Abiotic
808,10.1051/alr:2005029,Marine,Fish,0,0,Observational,Life History,Trophic
809,10.1051/kmae/2015033,Freshwater,Fish,0,0,Observational,Physiological,Abiotic
810,10.1051/kmae/2015033,Freshwater,Fish,0,0,Observational,Morphological,Abiotic
811,10.1073/pnas.1015178108,Multiple,Multiple,Climate Change,0,Review,Life History,Abiotic
812,10.1073/pnas.1015178108,Multiple,Multiple,Climate Change,0,Review,Physiological,Abiotic
813,10.1073/pnas.1015178108,Multiple,Multiple,Climate Change,0,Review,Behavioural,Abiotic
814,10.1073/pnas.1215513110,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
815,10.1073/pnas.1215513110,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
816,10.1073/pnas.1300643110,Terrestrial,Other,Climate Change,0,Observational,Life History,Abiotic
817,10.1073/pnas.1302051110,Marine,Fish,0,0,Experiment,Morphological,Trophic
818,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Morphological,Abiotic
819,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Morphological,Dispersal
820,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Life History,Abiotic
821,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Life History,Dispersal
822,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Behavioural,Abiotic
823,10.1073/pnas.1304074110,Marine,Fish,0,0,QModel,Behavioural,Dispersal
824,10.1073/pnas.1310700110,Terrestrial,Plants,Climate Change,0,Observational,Morphological,Abiotic
825,10.1073/pnas.1310700110,Terrestrial,Plants,Climate Change,0,QModel,Morphological,Abiotic
826,10.1073/pnas.1315179111,Terrestrial,Plants,0,0,QModel,Morphological,Dispersal
827,10.1073/pnas.1315179111,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
828,10.1073/pnas.1319342111,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
829,10.1073/pnas.1319342111,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
830,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Morphological,Trophic
831,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Morphological,Abiotic
832,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Life History,Trophic
833,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Life History,Abiotic
834,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Behavioural,Trophic
835,10.1073/pnas.1401949111,Terrestrial,Insects,0,0,Experiment,Behavioural,Abiotic
836,10.1073/pnas.1721464115,Terrestrial,Insects,0,0,Observational,Life History,Trophic
837,10.1073/pnas.1721464115,Terrestrial,Insects,0,0,Observational,Morphological,Trophic
838,10.1073/pnas.1802091115,Freshwater,Insects,0,0,Observational,Behavioural,Abiotic
839,10.1073/pnas.1802091115,Freshwater,Insects,0,0,Observational,Physiological,Abiotic
840,10.1073/pnas.1802091115,Freshwater,Insects,0,0,QModel,Behavioural,Abiotic
841,10.1073/pnas.1802091115,Freshwater,Insects,0,0,QModel,Physiological,Abiotic
842,10.1080/1357650X.2017.1293074,Terrestrial,Mammals,0,0,Observational,Morphological,Trophic
843,10.1080/1357650X.2017.1293074,Terrestrial,Mammals,0,0,Observational,Behavioural,Trophic
844,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Behavioural,Dispersal
845,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Behavioural,Abiotic
846,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Physiological,Dispersal
847,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Physiological,Abiotic
848,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Life History,Dispersal
849,10.1080/13658816.2013.861465,Marine,Fish,0,0,QModel,Life History,Abiotic
850,10.1080/17451000.2013.793802,Marine,Fish,0,0,Observational,Morphological,Trophic
851,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
852,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
853,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,QModel,Morphological,Abiotic
854,10.1080/17550874.2016.1211192,Terrestrial,Plants,0,0,QModel,Morphological,Biotic
855,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Morphological,Biotic
856,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Morphological,Abiotic
857,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Life History,Biotic
858,10.1080/17550874.2017.1345997,Terrestrial,Plants,0,0,Observational,Life History,Abiotic
859,10.1086/368401,Terrestrial,Plants,0,0,Review,Physiological,Abiotic
860,10.1086/505157,Terrestrial,Multiple,0,0,QModel,Behavioural,Trophic
861,10.1086/682680,Terrestrial,Mammals,0,0,Review,Behavioural,Dispersal
862,10.1086/682680,Terrestrial,Mammals,0,0,Review,Behavioural,Abiotic
863,10.1086/682680,Terrestrial,Mammals,0,0,Review,Physiological,Dispersal
864,10.1086/682680,Terrestrial,Mammals,0,0,Review,Physiological,Abiotic
865,10.1086/685894,Terrestrial,Birds,0,0,Observational,Life History,Biotic
866,10.1086/685894,Terrestrial,Birds,0,0,Observational,Morphological,Biotic
867,10.1086/685894,Terrestrial,Birds,0,0,Observational,Behavioural,Biotic
868,10.1086/690764,Multiple,Plankton,0,0,QModel,Physiological,Trophic
869,10.1086/690764,Multiple,Plankton,0,0,QModel,Physiological,Abiotic
870,10.1086/690764,Multiple,Plankton,0,0,QModel,Life History,Trophic
871,10.1086/690764,Multiple,Plankton,0,0,QModel,Life History,Abiotic
872,10.1086/690764,Multiple,Plankton,0,0,QModel,Morphological,Trophic
873,10.1086/690764,Multiple,Plankton,0,0,QModel,Morphological,Abiotic
874,10.1086/696978,Freshwater,Other,0,0,QModel,Behavioural,Trophic
875,10.1086/696978,Freshwater,Other,0,0,QModel,Behavioural,Abiotic
876,10.1086/701784,Freshwater,Fish,0,0,Experiment,Morphological,Abiotic
